my,year,value_x,value_y,crisis,exch_usd
05/2014,2014,101.76438095238093,3.771,0,24.33304796
05/2014,2014,101.76438095238093,3.771,0,6.2921
05/2014,2014,101.76438095238093,3.771,0,6.3856
06/2010,2010,75.48036363636362,2.78375,0,74.9437
06/2010,2010,75.48036363636362,2.78375,0,92.643
06/2010,2010,75.48036363636362,2.78375,0,3.969
06/2010,2010,75.48036363636362,2.78375,0,0.983961429
06/2010,2010,75.48036363636362,2.78375,1,0.75
06/2010,2010,75.48036363636362,2.78375,1,0.75
06/2010,2010,75.48036363636362,2.78375,0,6.99
06/2010,2010,75.48036363636362,2.78375,0,1.6858
06/2010,2010,75.48036363636362,2.78375,0,0.9967
06/2010,2010,75.48036363636362,2.78375,0,490.9122886
06/2010,2010,75.48036363636362,2.78375,0,467.75
06/2010,2010,75.48036363636362,2.78375,0,6.59
06/2010,2010,75.48036363636362,2.78375,0,1915
06/2010,2010,75.48036363636362,2.78375,0,507.7441
06/2010,2010,75.48036363636362,2.78375,0,0
06/2010,2010,75.48036363636362,2.78375,1,5.6133
06/2010,2010,75.48036363636362,2.78375,0,37.9266
06/2010,2010,75.48036363636362,2.78375,0,25000
06/2010,2010,75.48036363636362,2.78375,0,5.7926
06/2010,2010,75.48036363636362,2.78375,0,8.7475
06/2010,2010,75.48036363636362,2.78375,0,0.75
06/2010,2010,75.48036363636362,2.78375,1,0.7473
06/2010,2010,75.48036363636362,2.78375,1,0.75
06/2010,2010,75.48036363636362,2.78375,0,1.474
06/2010,2010,75.48036363636362,2.78375,1,0.75
06/2010,2010,75.48036363636362,2.78375,0,8.01604
06/2010,2010,75.48036363636362,2.78375,0,18.8951
06/2010,2010,75.48036363636362,2.78375,1,208.65
06/2010,2010,75.48036363636362,2.78375,1,115.05
06/2010,2010,75.48036363636362,2.78375,0,44.81
06/2010,2010,75.48036363636362,2.78375,0,8991
06/2010,2010,75.48036363636362,2.78375,1,0.75
06/2010,2010,75.48036363636362,2.78375,0,81.45
06/2010,2010,75.48036363636362,2.78375,0,80.75194444
06/2010,2010,75.48036363636362,2.78375,0,1134.8
06/2010,2010,75.48036363636362,2.78375,0,3.0835
06/2010,2010,75.48036363636362,2.78375,0,30.39
06/2010,2010,75.48036363636362,2.78375,0,12.3571
06/2010,2010,75.48036363636362,2.78375,0,8.3569
06/2010,2010,75.48036363636362,2.78375,0,5.5802
06/2010,2010,75.48036363636362,2.78375,1,0.75
06/2010,2010,75.48036363636362,2.78375,0,1.297690112
06/2010,2010,75.48036363636362,2.78375,0,21.8825
06/2010,2010,75.48036363636362,2.78375,1,150.6617
06/2010,2010,75.48036363636362,2.78375,0,5.86
06/2010,2010,75.48036363636362,2.78375,0,1
06/2010,2010,75.48036363636362,2.78375,0,4573.75
06/2010,2010,75.48036363636362,2.78375,0,2.8085
06/2010,2010,75.48036363636362,2.78375,0,43.885
06/2010,2010,75.48036363636362,2.78375,0,2.9641
06/2010,2010,75.48036363636362,2.78375,1,0.75
06/2010,2010,75.48036363636362,2.78375,0,3.2045
06/2010,2010,75.48036363636362,2.78375,1,30.4769
06/2010,2010,75.48036363636362,2.78375,0,1.2875
06/2010,2010,75.48036363636362,2.78375,0,6.6316
06/2010,2010,75.48036363636362,2.78375,1,0.75
06/2010,2010,75.48036363636362,2.78375,0,110.953
06/2010,2010,75.48036363636362,2.78375,1,0.75
06/2010,2010,75.48036363636362,2.78375,0,29.165
06/2010,2010,75.48036363636362,2.78375,0,30.1513
06/2010,2010,75.48036363636362,2.78375,0,1.4379
06/2010,2010,75.48036363636362,2.78375,0,1.50284863
06/2010,2010,75.48036363636362,2.78375,1,0.647179346
06/2010,2010,75.48036363636362,2.78375,1,1.5599
06/2010,2010,75.48036363636362,2.78375,0,20.094
06/2010,2010,75.48036363636362,2.78375,1,2.5968
06/2010,2010,75.48036363636362,2.78375,0,4.7899
06/2010,2010,75.48036363636362,2.78375,0,378.2
06/2011,2011,96.33754545454545,3.72775,0,76.0563
06/2011,2011,96.33754545454545,3.72775,0,95.272
06/2011,2011,96.33754545454545,3.72775,0,4.302
06/2011,2011,96.33754545454545,3.72775,0,0.984639622
06/2011,2011,96.33754545454545,3.72775,1,0.77
06/2011,2011,96.33754545454545,3.72775,1,0.77
06/2011,2011,96.33754545454545,3.72775,0,6.91
06/2011,2011,96.33754545454545,3.72775,0,1.8588
06/2011,2011,96.33754545454545,3.72775,0,1.0193
06/2011,2011,96.33754545454545,3.72775,0,506.9611253
06/2011,2011,96.33754545454545,3.72775,0,519.25
06/2011,2011,96.33754545454545,3.72775,0,6.2939
06/2011,2011,96.33754545454545,3.72775,0,1936
06/2011,2011,96.33754545454545,3.72775,0,503.9885
06/2011,2011,96.33754545454545,3.72775,0,0
06/2011,2011,96.33754545454545,3.72775,1,5.7456
06/2011,2011,96.33754545454545,3.72775,0,38.7915
06/2011,2011,96.33754545454545,3.72775,0,25000
06/2011,2011,96.33754545454545,3.72775,0,6.0169
06/2011,2011,96.33754545454545,3.72775,0,8.7475
06/2011,2011,96.33754545454545,3.72775,0,0.77
06/2011,2011,96.33754545454545,3.72775,1,0.7727
06/2011,2011,96.33754545454545,3.72775,0,0.77
06/2011,2011,96.33754545454545,3.72775,0,1.551
06/2011,2011,96.33754545454545,3.72775,1,0.77
06/2011,2011,96.33754545454545,3.72775,0,7.80661
06/2011,2011,96.33754545454545,3.72775,0,19.05
06/2011,2011,96.33754545454545,3.72775,1,240.68
06/2011,2011,96.33754545454545,3.72775,1,122.71
06/2011,2011,96.33754545454545,3.72775,0,53.26
06/2011,2011,96.33754545454545,3.72775,0,9068
06/2011,2011,96.33754545454545,3.72775,1,0.77
06/2011,2011,96.33754545454545,3.72775,0,77.72
06/2011,2011,96.33754545454545,3.72775,0,85.0681
06/2011,2011,96.33754545454545,3.72775,0,1151.8
06/2011,2011,96.33754545454545,3.72775,0,3.177
06/2011,2011,96.33754545454545,3.72775,0,29.33
06/2011,2011,96.33754545454545,3.72775,0,13.9904
06/2011,2011,96.33754545454545,3.72775,0,8.5772
06/2011,2011,96.33754545454545,3.72775,0,5.6152
06/2011,2011,96.33754545454545,3.72775,1,0.77
06/2011,2011,96.33754545454545,3.72775,0,1.296512382
06/2011,2011,96.33754545454545,3.72775,0,22.9767
06/2011,2011,96.33754545454545,3.72775,1,158.267
06/2011,2011,96.33754545454545,3.72775,0,5.99
06/2011,2011,96.33754545454545,3.72775,0,1
06/2011,2011,96.33754545454545,3.72775,0,4439.905
06/2011,2011,96.33754545454545,3.72775,0,2.696
06/2011,2011,96.33754545454545,3.72775,0,43.928
06/2011,2011,96.33754545454545,3.72775,0,3.4174
06/2011,2011,96.33754545454545,3.72775,1,0.77
06/2011,2011,96.33754545454545,3.72775,1,32.1961
06/2011,2011,96.33754545454545,3.72775,0,1.3007
06/2011,2011,96.33754545454545,3.72775,0,8.1429
06/2011,2011,96.33754545454545,3.72775,1,0.77
06/2011,2011,96.33754545454545,3.72775,0,113.9013
06/2011,2011,96.33754545454545,3.72775,0,0.77
06/2011,2011,96.33754545454545,3.72775,0,30.27
06/2011,2011,96.33754545454545,3.72775,0,31.6912
06/2011,2011,96.33754545454545,3.72775,0,1.4993
06/2011,2011,96.33754545454545,3.72775,0,1.674954552
06/2011,2011,96.33754545454545,3.72775,1,0.624140836
06/2011,2011,96.33754545454545,3.72775,0,1.5535
06/2011,2011,96.33754545454545,3.72775,0,19.898
06/2011,2011,96.33754545454545,3.72775,0,4.29465
06/2011,2011,96.33754545454545,3.72775,0,5.11398
06/2011,2011,96.33754545454545,3.72775,0,361.9
06/2012,2012,82.4101904761905,3.56725,0,78.1025
06/2012,2012,82.4101904761905,3.56725,0,95.82588521
06/2012,2012,82.4101904761905,3.56725,0,4.915
06/2012,2012,82.4101904761905,3.56725,0,0.961076406
06/2012,2012,82.4101904761905,3.56725,0,0.76
06/2012,2012,82.4101904761905,3.56725,1,0.76
06/2012,2012,82.4101904761905,3.56725,0,6.91
06/2012,2012,82.4101904761905,3.56725,0,2.0429
06/2012,2012,82.4101904761905,3.56725,0,0.9921
06/2012,2012,82.4101904761905,3.56725,0,497.1631044
06/2012,2012,82.4101904761905,3.56725,0,478.26
06/2012,2012,82.4101904761905,3.56725,0,6.2301
06/2012,2012,82.4101904761905,3.56725,0,1766
06/2012,2012,82.4101904761905,3.56725,0,511.384
06/2012,2012,82.4101904761905,3.56725,0,0
06/2012,2012,82.4101904761905,3.56725,1,5.6591
06/2012,2012,82.4101904761905,3.56725,0,40.3645
06/2012,2012,82.4101904761905,3.56725,0,25000
06/2012,2012,82.4101904761905,3.56725,0,6.3057
06/2012,2012,82.4101904761905,3.56725,0,8.7475
06/2012,2012,82.4101904761905,3.56725,0,0.76
06/2012,2012,82.4101904761905,3.56725,1,0.7577
06/2012,2012,82.4101904761905,3.56725,0,0.76
06/2012,2012,82.4101904761905,3.56725,0,1.88
06/2012,2012,82.4101904761905,3.56725,1,0.76
06/2012,2012,82.4101904761905,3.56725,0,7.89494
06/2012,2012,82.4101904761905,3.56725,0,19.96
06/2012,2012,82.4101904761905,3.56725,1,220.93
06/2012,2012,82.4101904761905,3.56725,1,128.99
06/2012,2012,82.4101904761905,3.56725,0,54.7773
06/2012,2012,82.4101904761905,3.56725,0,9670
06/2012,2012,82.4101904761905,3.56725,1,0.76
06/2012,2012,82.4101904761905,3.56725,0,86.55
06/2012,2012,82.4101904761905,3.56725,0,86.0008
06/2012,2012,82.4101904761905,3.56725,0,1070.6
06/2012,2012,82.4101904761905,3.56725,0,3.05825
06/2012,2012,82.4101904761905,3.56725,0,30.52
06/2012,2012,82.4101904761905,3.56725,0,13.0101
06/2012,2012,82.4101904761905,3.56725,0,8.4335
06/2012,2012,82.4101904761905,3.56725,0,855
06/2012,2012,82.4101904761905,3.56725,1,0.76
06/2012,2012,82.4101904761905,3.56725,0,1.219066195
06/2012,2012,82.4101904761905,3.56725,0,24.1255
06/2012,2012,82.4101904761905,3.56725,1,155.27
06/2012,2012,82.4101904761905,3.56725,0,5.57
06/2012,2012,82.4101904761905,3.56725,0,1
06/2012,2012,82.4101904761905,3.56725,0,4288.8
06/2012,2012,82.4101904761905,3.56725,0,2.55
06/2012,2012,82.4101904761905,3.56725,0,41.192
06/2012,2012,82.4101904761905,3.56725,0,3.0996
06/2012,2012,82.4101904761905,3.56725,1,0.76
06/2012,2012,82.4101904761905,3.56725,1,30.3727
06/2012,2012,82.4101904761905,3.56725,0,1.2235
06/2012,2012,82.4101904761905,3.56725,0,8.50115
06/2012,2012,82.4101904761905,3.56725,1,0.76
06/2012,2012,82.4101904761905,3.56725,0,127.16
06/2012,2012,82.4101904761905,3.56725,0,0.76
06/2012,2012,82.4101904761905,3.56725,0,29.045
06/2012,2012,82.4101904761905,3.56725,0,30.6316
06/2012,2012,82.4101904761905,3.56725,0,1.5506
06/2012,2012,82.4101904761905,3.56725,0,1.796000944
06/2012,2012,82.4101904761905,3.56725,1,0.633046989
06/2012,2012,82.4101904761905,3.56725,0,1.6251
06/2012,2012,82.4101904761905,3.56725,0,19.399
06/2012,2012,82.4101904761905,3.56725,0,4.29465
06/2012,2012,82.4101904761905,3.56725,0,5.1466133
06/2012,2012,82.4101904761905,3.56725,0,361.9
06/2013,2013,95.80449999999999,3.6902500000000003,0,78.1487013
06/2013,2013,95.80449999999999,3.6902500000000003,0,97.56
06/2013,2013,95.80449999999999,3.6902500000000003,0,6.517
06/2013,2013,95.80449999999999,3.6902500000000003,0,1.128
06/2013,2013,95.80449999999999,3.6902500000000003,0,0.73
06/2013,2013,95.80449999999999,3.6902500000000003,1,0.73
06/2013,2013,95.80449999999999,3.6902500000000003,0,6.91
06/2013,2013,95.80449999999999,3.6902500000000003,0,2.3538
06/2013,2013,95.80449999999999,3.6902500000000003,0,1.062
06/2013,2013,95.80449999999999,3.6902500000000003,0,475.6413603
06/2013,2013,95.80449999999999,3.6902500000000003,0,525.3
06/2013,2013,95.80449999999999,3.6902500000000003,0,6.0537
06/2013,2013,95.80449999999999,3.6902500000000003,0,1929
06/2013,2013,95.80449999999999,3.6902500000000003,0,500.635
06/2013,2013,95.80449999999999,3.6902500000000003,0,0
06/2013,2013,95.80449999999999,3.6902500000000003,1,5.4127
06/2013,2013,95.80449999999999,3.6902500000000003,0,42.85
06/2013,2013,95.80449999999999,3.6902500000000003,0,25000
06/2013,2013,95.80449999999999,3.6902500000000003,0,6.94
06/2013,2013,95.80449999999999,3.6902500000000003,0,8.7475
06/2013,2013,95.80449999999999,3.6902500000000003,0,0.73
06/2013,2013,95.80449999999999,3.6902500000000003,1,0.7274
06/2013,2013,95.80449999999999,3.6902500000000003,0,0.73
06/2013,2013,95.80449999999999,3.6902500000000003,0,2.2
06/2013,2013,95.80449999999999,3.6902500000000003,1,0.73
06/2013,2013,95.80449999999999,3.6902500000000003,0,7.85
06/2013,2013,95.80449999999999,3.6902500000000003,0,20.6
06/2013,2013,95.80449999999999,3.6902500000000003,1,216.1902597
06/2013,2013,95.80449999999999,3.6902500000000003,1,115.55
06/2013,2013,95.80449999999999,3.6902500000000003,0,61.897
06/2013,2013,95.80449999999999,3.6902500000000003,0,12189
06/2013,2013,95.80449999999999,3.6902500000000003,1,0.73
06/2013,2013,95.80449999999999,3.6902500000000003,0,105.3
06/2013,2013,95.80449999999999,3.6902500000000003,0,86.31
06/2013,2013,95.80449999999999,3.6902500000000003,0,1055.4
06/2013,2013,95.80449999999999,3.6902500000000003,0,3.294006494
06/2013,2013,95.80449999999999,3.6902500000000003,0,30.12512987
06/2013,2013,95.80449999999999,3.6902500000000003,0,13.0765
06/2013,2013,95.80449999999999,3.6902500000000003,0,8.15
06/2013,2013,95.80449999999999,3.6902500000000003,0,988
06/2013,2013,95.80449999999999,3.6902500000000003,1,0.73
06/2013,2013,95.80449999999999,3.6902500000000003,0,1.22488961
06/2013,2013,95.80449999999999,3.6902500000000003,0,25.33
06/2013,2013,95.80449999999999,3.6902500000000003,1,155.2
06/2013,2013,95.80449999999999,3.6902500000000003,0,6.08
06/2013,2013,95.80449999999999,3.6902500000000003,0,1
06/2013,2013,95.80449999999999,3.6902500000000003,0,4524
06/2013,2013,95.80449999999999,3.6902500000000003,0,2.79
06/2013,2013,95.80449999999999,3.6902500000000003,0,44.56428571
06/2013,2013,95.80449999999999,3.6902500000000003,0,3.012
06/2013,2013,95.80449999999999,3.6902500000000003,1,0.73
06/2013,2013,95.80449999999999,3.6902500000000003,1,32.7292
06/2013,2013,95.80449999999999,3.6902500000000003,0,1.2653
06/2013,2013,95.80449999999999,3.6902500000000003,0,10.48985
06/2013,2013,95.80449999999999,3.6902500000000003,1,0.73
06/2013,2013,95.80449999999999,3.6902500000000003,0,130.75
06/2013,2013,95.80449999999999,3.6902500000000003,0,0.73
06/2013,2013,95.80449999999999,3.6902500000000003,0,29.815
06/2013,2013,95.80449999999999,3.6902500000000003,0,32.93402597
06/2013,2013,95.80449999999999,3.6902500000000003,0,1.653095696
06/2013,2013,95.80449999999999,3.6902500000000003,0,1.903768242
06/2013,2013,95.80449999999999,3.6902500000000003,1,0.639660578
06/2013,2013,95.80449999999999,3.6902500000000003,0,1.6556
06/2013,2013,95.80449999999999,3.6902500000000003,0,21.38902597
06/2013,2013,95.80449999999999,3.6902500000000003,0,6.2921
06/2013,2013,95.80449999999999,3.6902500000000003,0,5.52
06/2013,2013,95.80449999999999,3.6902500000000003,0,361.9
06/2014,2014,105.1075238095238,3.7847999999999997,0,87.9706983
06/2014,2014,105.1075238095238,3.7847999999999997,0,101.49
06/2014,2014,105.1075238095238,3.7847999999999997,0,8.5402
06/2014,2014,105.1075238095238,3.7847999999999997,0,1.22
06/2014,2014,105.1075238095238,3.7847999999999997,0,0.82
06/2014,2014,105.1075238095238,3.7847999999999997,1,0.82
06/2014,2014,105.1075238095238,3.7847999999999997,0,6.91
06/2014,2014,105.1075238095238,3.7847999999999997,0,2.6556
06/2014,2014,105.1075238095238,3.7847999999999997,0,1.1618
06/2014,2014,105.1075238095238,3.7847999999999997,0,540.2825138
06/2014,2014,105.1075238095238,3.7847999999999997,0,607.38
06/2014,2014,105.1075238095238,3.7847999999999997,0,6.21
06/2014,2014,105.1075238095238,3.7847999999999997,0,2388
06/2014,2014,105.1075238095238,3.7847999999999997,0,540.085
06/2014,2014,105.1075238095238,3.7847999999999997,0,0
06/2014,2014,105.1075238095238,3.7847999999999997,1,6.1214
06/2014,2014,105.1075238095238,3.7847999999999997,0,43.83
06/2014,2014,105.1075238095238,3.7847999999999997,0,25000
06/2014,2014,105.1075238095238,3.7847999999999997,0,7.15
06/2014,2014,105.1075238095238,3.7847999999999997,0,8.745
06/2014,2014,105.1075238095238,3.7847999999999997,0,0.82
06/2014,2014,105.1075238095238,3.7847999999999997,1,0.8264
06/2014,2014,105.1075238095238,3.7847999999999997,0,0.82
06/2014,2014,105.1075238095238,3.7847999999999997,0,3.2
06/2014,2014,105.1075238095238,3.7847999999999997,1,0.82
06/2014,2014,105.1075238095238,3.7847999999999997,0,7.65
06/2014,2014,105.1075238095238,3.7847999999999997,0,21.11
06/2014,2014,105.1075238095238,3.7847999999999997,1,259.2061476
06/2014,2014,105.1075238095238,3.7847999999999997,1,126.9369917
06/2014,2014,105.1075238095238,3.7847999999999997,0,63.3315
06/2014,2014,105.1075238095238,3.7847999999999997,0,12440
06/2014,2014,105.1075238095238,3.7847999999999997,1,0.82
06/2014,2014,105.1075238095238,3.7847999999999997,0,120.64
06/2014,2014,105.1075238095238,3.7847999999999997,0,89.35
06/2014,2014,105.1075238095238,3.7847999999999997,0,1099.2
06/2014,2014,105.1075238095238,3.7847999999999997,0,3.496023143
06/2014,2014,105.1075238095238,3.7847999999999997,0,31.7374584
06/2014,2014,105.1075238095238,3.7847999999999997,0,14.718
06/2014,2014,105.1075238095238,3.7847999999999997,0,8.82
06/2014,2014,105.1075238095238,3.7847999999999997,0,1304
06/2014,2014,105.1075238095238,3.7847999999999997,1,0.82
06/2014,2014,105.1075238095238,3.7847999999999997,0,1.277675748
06/2014,2014,105.1075238095238,3.7847999999999997,0,26.38
06/2014,2014,105.1075238095238,3.7847999999999997,1,155.25
06/2014,2014,105.1075238095238,3.7847999999999997,0,7.43
06/2014,2014,105.1075238095238,3.7847999999999997,0,1
06/2014,2014,105.1075238095238,3.7847999999999997,0,4616
06/2014,2014,105.1075238095238,3.7847999999999997,0,2.986005054
06/2014,2014,105.1075238095238,3.7847999999999997,0,44.62682445
06/2014,2014,105.1075238095238,3.7847999999999997,0,3.5072
06/2014,2014,105.1075238095238,3.7847999999999997,1,0.82
06/2014,2014,105.1075238095238,3.7847999999999997,1,56.2584
06/2014,2014,105.1075238095238,3.7847999999999997,0,1.3213
06/2014,2014,105.1075238095238,3.7847999999999997,1,0.82
06/2014,2014,105.1075238095238,3.7847999999999997,0,131
06/2014,2014,105.1075238095238,3.7847999999999997,0,0.82
06/2014,2014,105.1075238095238,3.7847999999999997,0,31.62
06/2014,2014,105.1075238095238,3.7847999999999997,0,32.9640702
06/2014,2014,105.1075238095238,3.7847999999999997,0,1.862411798
06/2014,2014,105.1075238095238,3.7847999999999997,0,2.188542418
06/2014,2014,105.1075238095238,3.7847999999999997,1,0.607729627
06/2014,2014,105.1075238095238,3.7847999999999997,0,1.5573
06/2014,2014,105.1075238095238,3.7847999999999997,0,24.33304796
06/2014,2014,105.1075238095238,3.7847999999999997,0,6.2921
06/2014,2014,105.1075238095238,3.7847999999999997,0,6.3856
07/2010,2010,76.40923809523808,2.7777499999999997,0,74.9437
07/2010,2010,76.40923809523808,2.7777499999999997,0,92.643
07/2010,2010,76.40923809523808,2.7777499999999997,0,3.969
07/2010,2010,76.40923809523808,2.7777499999999997,0,0.983961429
07/2010,2010,76.40923809523808,2.7777499999999997,1,0.75
07/2010,2010,76.40923809523808,2.7777499999999997,1,0.75
07/2010,2010,76.40923809523808,2.7777499999999997,0,6.99
07/2010,2010,76.40923809523808,2.7777499999999997,0,1.6858
07/2010,2010,76.40923809523808,2.7777499999999997,0,0.9967
07/2010,2010,76.40923809523808,2.7777499999999997,0,490.9122886
07/2010,2010,76.40923809523808,2.7777499999999997,0,467.75
07/2010,2010,76.40923809523808,2.7777499999999997,0,6.59
07/2010,2010,76.40923809523808,2.7777499999999997,0,1915
07/2010,2010,76.40923809523808,2.7777499999999997,0,507.7441
07/2010,2010,76.40923809523808,2.7777499999999997,0,0
07/2010,2010,76.40923809523808,2.7777499999999997,1,5.6133
07/2010,2010,76.40923809523808,2.7777499999999997,0,37.9266
07/2010,2010,76.40923809523808,2.7777499999999997,0,25000
07/2010,2010,76.40923809523808,2.7777499999999997,0,5.7926
07/2010,2010,76.40923809523808,2.7777499999999997,0,8.7475
07/2010,2010,76.40923809523808,2.7777499999999997,0,0.75
07/2010,2010,76.40923809523808,2.7777499999999997,1,0.7473
07/2010,2010,76.40923809523808,2.7777499999999997,1,0.75
07/2010,2010,76.40923809523808,2.7777499999999997,0,1.474
07/2010,2010,76.40923809523808,2.7777499999999997,1,0.75
07/2010,2010,76.40923809523808,2.7777499999999997,0,8.01604
07/2010,2010,76.40923809523808,2.7777499999999997,0,18.8951
07/2010,2010,76.40923809523808,2.7777499999999997,1,208.65
07/2010,2010,76.40923809523808,2.7777499999999997,1,115.05
07/2010,2010,76.40923809523808,2.7777499999999997,0,44.81
07/2010,2010,76.40923809523808,2.7777499999999997,0,8991
07/2010,2010,76.40923809523808,2.7777499999999997,1,0.75
07/2010,2010,76.40923809523808,2.7777499999999997,0,81.45
07/2010,2010,76.40923809523808,2.7777499999999997,0,80.75194444
07/2010,2010,76.40923809523808,2.7777499999999997,0,1134.8
07/2010,2010,76.40923809523808,2.7777499999999997,0,3.0835
07/2010,2010,76.40923809523808,2.7777499999999997,0,30.39
07/2010,2010,76.40923809523808,2.7777499999999997,0,12.3571
07/2010,2010,76.40923809523808,2.7777499999999997,0,8.3569
07/2010,2010,76.40923809523808,2.7777499999999997,0,5.5802
07/2010,2010,76.40923809523808,2.7777499999999997,1,0.75
07/2010,2010,76.40923809523808,2.7777499999999997,0,1.297690112
07/2010,2010,76.40923809523808,2.7777499999999997,0,21.8825
07/2010,2010,76.40923809523808,2.7777499999999997,1,150.6617
07/2010,2010,76.40923809523808,2.7777499999999997,0,5.86
07/2010,2010,76.40923809523808,2.7777499999999997,0,1
07/2010,2010,76.40923809523808,2.7777499999999997,0,4573.75
07/2010,2010,76.40923809523808,2.7777499999999997,0,2.8085
07/2010,2010,76.40923809523808,2.7777499999999997,0,43.885
07/2010,2010,76.40923809523808,2.7777499999999997,0,2.9641
07/2010,2010,76.40923809523808,2.7777499999999997,1,0.75
07/2010,2010,76.40923809523808,2.7777499999999997,0,3.2045
07/2010,2010,76.40923809523808,2.7777499999999997,1,30.4769
07/2010,2010,76.40923809523808,2.7777499999999997,0,1.2875
